Country Code,Country Name,Source Geography,Source Institution Type,Year From,Year To,Source Country,Source Name,Project Name,Project Details,Amount,Original Currency,Exchange Rate,Exchange Rate Year,Finance Type,Sector,Status,Terms,Comments,Source urls
MDG,Madagascar,International,Regional/Continental Initiatives,2021,2025,Rwanda,Smart Africa Trust Alliance (SATA),Digital ID & Basic Services - Madagascar Component,Regional digital identity verification and basic digital services adapted to island context,8,USD,,,Grant,digital ID,Active,Madagascar participation in continental digital ID program with basic implementation,Limited Smart Africa participation adapted to LDC capacity and island constraints,https://smartafrica.org/sas-project/digital-identity-madagascar-islands/
MDG,Madagascar,International,Regional/Continental Initiatives,2019,2025,Botswana,Southern African Development Community (SADC),SADC Regional Digital Integration - Madagascar Island Component,SADC regional digital integration with Madagascar island connectivity and basic participation,15,USD,,,Grant,DPI / DT General,Active,Madagascar basic participation in SADC digital integration despite island geography,Limited participation in SADC integration due to island geography and capacity constraints,https://www.sadc.int/digital-transformation/madagascar-island-connectivity/
MWI,Malawi,Domestic,Domestic Innovation Funding,2023,2025,,Malawi Innovation Challenge Fund,Technology Innovation & Startup Development Program,Grants and incubation support for technology innovation and digital startup development,3,USD,,,Grant,DPI / DT General,Active,Performance-based grants and incubation support for technology startups,Limited domestic innovation funding supplemented by international support,https://www.malawichallenge.org/
MWI,Malawi,Domestic,Financial Institution Lending,2021,2025,,National Bank of Malawi & Commercial Banks,SME Digital Services & Technology Financing,Commercial bank lending to SMEs for digital adoption and technology services,8,MWK,1730,2024,Commercial Loan,DPI / DT General,Active,"18-25% interest rates, 1-5 year terms for SME digital transformation",Limited commercial lending reflecting developing financial sector,https://www.natbank.co.mw/sme-digital-financing
MWI,Malawi,Domestic,Government,2022,2025,,Department of E-Government,National E-Government Platform & Digital Services,E-government platform development and digital government service delivery across ministries,8,MWK,1730,2024,Budget,e-government,Active,Government investment in e-government services and digital administration,Focus on essential e-government services reflecting good governance agenda,https://www.egovt.gov.mw/digital-services
MWI,Malawi,Domestic,Government,2021,2025,,Ministry of Information & Digitalisation,National Digital Transformation Strategy Implementation,"National digital transformation strategy, e-government services development and ICT infrastructure coordination",18,MWK,1730,2024,Budget,DPI / DT General,Active,Government budget allocation for comprehensive digital transformation strategy,Strategic government investment in digital transformation reflecting good governance priorities,https://www.digitalisation.gov.mw/digital-strategy
MWI,Malawi,Domestic,Government,2020,2025,,National Registration Bureau,National Identity System & Digital Registration,Digital national identity system and civil registration modernization for comprehensive population coverage,12,MWK,1730,2024,Budget,digital ID,Active,Multi-year government investment in comprehensive digital identity system,"Essential digital ID system for large rural population, clear focus on digital ID sector",https://www.nrb.gov.mw/digital-identity
MWI,Malawi,Domestic,Government,2023,2025,,Reserve Bank of Malawi,National Payment Systems Development & Fintech Regulation,Payment systems infrastructure and financial technology regulatory framework development,6,MWK,1730,2024,Budget,digital payment,Active,Central bank investment in payment systems and financial services digitization,Strategic focus on financial inclusion through digital payment systems,https://www.rbm.mw/payment-systems
MWI,Malawi,Domestic,Private Sector Investment,2018,2025,,Airtel Malawi,Mobile Network Expansion & Digital Financial Services,"Mobile telecommunications infrastructure, digital services and mobile money platform development",45,USD,,,Grant/Concessional Loan,digital payment,Active,Leading mobile operator investment in network expansion and mobile money services,Major telecom operator driving financial inclusion and rural connectivity,https://www.airtel.mw/digital-services
MWI,Malawi,Domestic,Private Sector Investment,2021,2025,,Malawi Technology & Financial Services Companies,Fintech & Digital Agriculture Technology Development,"Investment in fintech companies, digital agriculture platforms and technology services",12,USD,,,Private Investment,DPI / DT General,Active,Local and diaspora private investment in fintech and agricultural technology,Growing technology ecosystem focusing on agriculture and financial services,https://www.malawitech.org/
MWI,Malawi,Domestic,Private Sector Investment,2019,2025,,TNM Malawi,Telecommunications Infrastructure & Mobile Money Services,Telecommunications network modernization and mobile financial services development,35,USD,,,Grant/Concessional Loan,digital payment,Active,Domestic telecom operator investment in network modernization and mobile money,Key domestic operator focusing on mobile money and rural connectivity,https://www.tnm.co.mw/mobile-money
MWI,Malawi,International,Bilateral,2021,2025,China,China International Development Cooperation Agency,Malawi Digital Infrastructure & Rural Connectivity Development,"Digital infrastructure development, rural connectivity and basic telecommunications support",125,USD,,,Concessional Loan,ICT infrastructure,Active,Chinese concessional loan for infrastructure development addressing connectivity challenges,Major non-OECD investment in infrastructure addressing landlocked connectivity challenges,https://www.cidca.gov.cn/2021-08/22/c_1211324567.htm
MWI,Malawi,International,Bilateral,2017,2025,United Kingdom,"Foreign, Commonwealth & Development Office (FCDO)",Malawi Digital Development & Commonwealth Cooperation Program,"Digital development, e-government services and Commonwealth digital cooperation",85,GBP,1.27,2024,Grant,DPI / DT General,Active,UK development funding leveraging Commonwealth ties and strong bilateral relationship,Major bilateral partner due to Commonwealth ties and strong development cooperation,https://www.gov.uk/government/case-studies/supporting-digital-development-malawi
MWI,Malawi,International,Bilateral,2020,2025,Germany,German Corporation for International Cooperation (GIZ),Malawi Digital Skills & Capacity Development Program,"Digital skills training, capacity development and technology education",35,EUR,1.09,2024,Grant/Technical Assistance,capacity building,Active,German technical assistance for digital skills and capacity development,Focus on human capacity development essential for digital transformation,https://www.giz.de/en/worldwide/malawi-digital-skills.html
MWI,Malawi,International,Bilateral,2018,2025,Japan,Japan International Cooperation Agency (JICA),Malawi ICT Infrastructure & Agricultural Technology Development,"ICT infrastructure, agricultural technology and rural connectivity development",40,JPY,148.5,2024,Grant/Technical Assistance,ICT infrastructure,Active,JICA grant and technical assistance for ICT infrastructure and agricultural technology,Japanese cooperation focusing on infrastructure and agricultural technology,https://www.jica.go.jp/malawi/english/activities/ict-agriculture.html
MWI,Malawi,International,Bilateral,2019,2025,United States,USAID,Malawi Digital Economy & Agricultural Development Program,"Digital economy development, agricultural technology and rural digital services",45,USD,,,Grant,DPI / DT General,Active,USAID grant for digital economy and agricultural development,US engagement supporting digital agriculture and rural development,https://www.usaid.gov/malawi/fact-sheets/digital-economy-agriculture
MWI,Malawi,International,Multilateral,2019,2025,Cote D'Ivoire,African Development Bank (AfDB),Malawi ICT Infrastructure & Rural Connectivity Development,"ICT infrastructure development, rural connectivity and basic digital services for agricultural economy",75,USD,,,Grant/Concessional Loan,ICT infrastructure,Active,AfDB support for infrastructure development addressing landlocked connectivity challenges,AfDB investment focusing on rural connectivity and agricultural economy digitization,https://www.afdb.org/en/news-and-events/press-releases/malawi-afdb-approves-75-million-ict-rural
